Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
12969,fun.,We Are Young (feat. Janelle Mon√°e),76.0,0.378,0.638,10.0,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627.0,4,9
12970,Wishbone Ash,Time Was,40.0,0.307,0.779,2.0,-9.933,1,0.048,0.023,0.00376,0.0791,0.0626,144.099,582360.0,4,10
12971,Handbook,Eyes - Edit,21.0,0.567,0.461,1.0,-7.124,1,0.0459,0.00107,0.136,0.4,0.184,83.021,2.939766667,4,0
12972,Tash Sultana,Blame It On Society,56.0,0.624,0.559,9.0,-6.932,1,0.0465,0.469,0.000109,0.181,0.529,92.973,298350.0,4,6
12973,FCG Heem,Hood Story (feat. NoCap),,0.475,0.501,6.0,-11.287,0,0.474,0.418,,0.224,0.34,78.036,227973.0,4,5
12974,Nick Waterhouse,Place Names,43.0,0.512,0.667,3.0,-5.463,1,0.0273,0.63,0.0684,0.256,0.495,103.944,233357.0,4,9
12975,Frisco,Frisco's Pattern,34.0,0.744,0.612,11.0,-10.158,1,0.362,0.157,,0.199,0.701,138.296,57391.0,4,5
12976,Ravid Plotnik,◊û◊ï◊ñ◊ô◊ß◊î ◊ò◊ï◊ë◊î (◊†◊¶'◊ô ◊†◊¶'),38.0,0.646,0.559,7.0,-6.751,1,0.181,0.128,,0.167,0.648,85.444,201173.0,4,5
12977,Westlife,Bop Bop Baby,,0.68,0.895,2.0,-4.515,1,0.0306,0.0144,,0.229,0.659,118.023,4.365116667,4,9
12978,"Charles Gounod, Yo-Yo Ma",Ave Maria,59.0,0.132,0.0195,,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,2.721116667,3,7
12979,Participants Of South India Female Choir,Sri Venkatesha Suprabhatam,23.0,0.673,0.62,10.0,-10.25,1,0.0362,0.426,1.21e-05,0.147,0.599,128.025,23.29155,4,0
12980,Olivia Rodrigo,"1 step forward, 3 steps back",50.0,0.473,0.203,2.0,-12.627,1,0.102,0.941,,0.126,0.419,168.884,163587.0,4,9
12981,fijitrip,Private Social Network,30.0,0.696,0.661,6.0,-5.996,1,0.0877,0.00103,3.21e-05,0.114,0.397,121.032,180822.0,4,6
12982,Passenger,Hell Or High Water,42.0,0.338,0.721,4.0,-5.735,0,0.0587,0.00182,2.03e-05,0.349,0.381,80.774,220468.0,4,9
12983,Oasis,Half The World Away,53.0,0.339,0.459,,-8.652,1,0.0329,0.303,,0.0909,0.22,171.95,267333.0,3,10
12984,NOVACUB,Change Your Mind,37.0,0.372,0.94,4.0,-3.586,0,0.14,0.00178,9.87e-05,0.154,0.49,163.099,201543.0,4,6
12985,Adam Melchor,Last Time,52.0,0.493,0.556,7.0,-11.351,1,0.102,0.714,0.0439,0.287,0.409,146.057,3.23288333,4,0
12986,"Kishore Kumar, Manna Dey, Mehmood",Ek Chatur Naar Karke Sringar,22.0,0.493,0.652,2.0,-10.323,1,0.52,0.934,0.000207,0.237,0.817,80.594,6.356,4,3
12987,Ozzy Osbourne,Mr. Crowley,64.0,0.307,0.748,2.0,-6.514,0,0.0568,0.212,0.000153,0.368,0.347,108.227,302648.0,4,8
12988,"Manas Jha, Yamini Santhanam, Mithun Radhakrishna",Zindagi,7.0,0.675,0.598,5.0,-9.007,0,0.0298,0.501,0.0261,0.0984,0.28,119.996,3.333333333,3,0
12989,Sarah Cothran,As the World Caves In,84.0,0.372,0.255,7.0,-6.834,1,0.0344,0.436,,0.33,0.254,114.402,2.69355,1,9
12990,Echopraxia,3s Without 4,34.0,0.467,0.983,8.0,-4.13,1,0.159,1.17e-05,0.922,0.342,0.301,130.017,231462.0,4,8
12991,Polo G,GANG GANG (with Lil Wayne),40.0,0.752,0.563,3.0,-8.066,0,0.209,0.146,,0.103,0.551,145.05,178776.0,4,9
12992,DJ BORING,Gardenia,37.0,0.684,0.691,4.0,-8.905,0,0.0522,0.000453,0.867,0.0593,0.554,124.007,330458.0,4,1
12993,Weezer,Island in the Sun - Live from Spotify NYC,44.0,0.689,0.673,5.0,-7.6,0,0.0287,0.303,,0.723,0.564,113.139,224353.0,4,10
12994,Dent May,Sea Salt & Caramel,26.0,0.684,0.71,9.0,-4.837,1,0.0323,0.252,,0.37,0.934,119.039,189946.0,4,1
12995,Sam Hunt,Body Like A Back Road,75.0,0.732,0.458,5.0,-7.225,1,0.0311,0.447,,0.136,0.661,98.938,2.75645,4,4
12996,Do Nothing,Uber Alles,34.0,0.675,0.776,7.0,-7.893,1,0.0415,0.23,0.00929,0.16,0.169,126.94,234560.0,4,6
12997,Jessica Andrews,Who I Am,58.0,0.463,0.674,7.0,-5.422,1,0.0319,0.0115,,0.123,0.259,84.039,4.2539,4,4
12998,b√ºlow,First Place,61.0,0.666,0.642,3.0,-6.385,1,0.0445,0.293,,0.0873,0.427,165.076,153545.0,4,9
12999,"Fear, and Loathing in Las Vegas","One Shot, One Mind",41.0,0.406,0.992,5.0,-0.467,1,0.143,0.000218,0.0156,0.289,0.33,194.926,210986.0,4,10
13000,Gary Clark Jr.,Low Down Rolling Stone,57.0,0.337,0.809,,-2.969,0,0.0327,0.00738,0.000272,0.319,0.319,145.879,258200.0,4,2
13001,Eno ‚Ä¢ Hyde,Daddy's Car,38.0,0.625,0.916,9.0,-5.861,1,0.0793,0.0368,0.0253,0.125,0.771,120.027,290144.0,4,6
13002,Briston Maroney,Sinkin',45.0,0.589,0.75,4.0,-7.086,1,0.0654,0.00162,,0.262,0.43,130.097,189560.0,4,1
13003,Tim Montana,Do It Fast,44.0,0.594,0.958,9.0,-3.887,1,0.0825,0.00918,4.41e-06,0.23,0.806,149.944,198013.0,4,10
13004,Backstreet Boys,Quit Playing Games (With My Heart),56.0,0.8,0.875,11.0,-4.952,0,0.0338,0.0615,2.79e-06,0.13,0.882,100.033,3.892216667,4,9
13005,Bobby Timmons Trio,They Didn't Believe Me,39.0,0.518,0.12,8.0,-25.934,1,0.0467,0.808,0.8,0.117,0.354,95.735,6.78845,4,7
13006,The Raincoats,Lola,50.0,0.523,0.854,9.0,-8.27,1,0.0954,0.478,0.000939,0.271,0.83,146.688,243507.0,4,1
13007,Aerosmith,Hole In My Soul,63.0,0.465,0.701,,-4.809,1,0.0268,0.00506,,0.207,0.216,75.427,370093.0,4,10
13008,Beach Riot,"Tune in, Drop Out",30.0,0.373,0.914,1.0,-6.347,1,0.0608,0.00113,0.00103,0.21,0.298,164.896,170162.0,4,10
13009,Brittany Howard,13th Century Metal - Michael Kiwanuka Mix,42.0,0.55,0.602,7.0,-10.286,1,0.0467,0.689,0.92,0.0866,0.681,101.328,302437.0,4,10
13010,Silverchair,Tomorrow,64.0,0.292,0.714,2.0,-4.919,1,0.0316,0.000658,0.000109,0.102,0.462,151.412,266280.0,3,10
13011,Steely Dan,Deacon Blues,50.0,0.745,0.586,,-12.487,1,0.0359,0.457,0.000295,0.119,0.604,115.857,456640.0,4,10
13012,Parmalee,Take My Name,65.0,0.559,0.66,7.0,-4.143,1,0.0512,0.222,,0.193,0.574,163.957,2.631783333,4,4
13013,The Smiths,How Soon Is Now? - 2008 Remaster,53.0,0.55,0.941,1.0,-5.721,0,0.0413,0.000872,0.0854,0.101,0.746,95.409,406987.0,4,1
13014,2 Chainz,Grey Area,70.0,0.897,0.767,11.0,-4.544,1,0.0959,0.0679,0.000364,0.129,0.675,134.913,171838.0,4,5
13015,"Britney Spears, G-Eazy",Make Me... (feat. G-Eazy),,0.702,0.7,7.0,-6.672,0,0.0925,0.146,,0.206,0.591,122.982,3.849333333,4,9
13016,The Black Angels,Currency,40.0,0.446,0.848,5.0,-5.328,1,0.0475,0.00114,0.0517,0.105,0.133,146.014,316533.0,4,10
13017,Skalpel,Escape - Hania Rani Remix,47.0,0.308,0.361,7.0,-18.788,0,0.0333,0.949,0.913,0.19,0.0516,117.0,267330.0,4,6
13018,Ablaye Cissoko,Ba - Océan,25.0,0.388,0.361,3.0,-11.061,0,0.039,0.899,0.909,0.159,0.309,79.713,5.44555,4,7
13019,Jimmie Allen,Best Shot,67.0,0.629,0.464,4.0,-8.72,1,0.0334,0.75,,0.0853,0.523,156.051,3.250883333,4,4
13020,Gautam Kale,Manwa,18.0,0.27,0.441,11.0,-10.699,1,0.0562,0.906,0.0077,0.131,0.181,172.764,3.987533333,3,0
13021,"Jerry ""Boogie"" McCain",Honky Tonk Parts 1 & 2,12.0,0.521,0.542,5.0,-8.85,1,0.0424,0.149,0.00859,0.164,0.71,105.62,230093.0,4,2
13022,The Big Moon,Formidable,11.0,0.401,0.65,,-5.204,1,0.037,0.447,2.56e-06,0.105,0.385,144.802,175800.0,4,1
13023,CHVRCHES,He Said She Said,56.0,0.574,0.625,7.0,-6.249,1,0.0304,0.0366,0.000243,0.114,0.281,126.923,189385.0,4,10
13024,Mourn,Fun at the Geysers,25.0,0.456,0.961,7.0,-4.353,1,0.0772,0.000288,0.00201,0.366,0.712,76.547,118720.0,4,1
13025,Carl Perkins,Dixie Fried,30.0,0.61,0.703,4.0,-8.349,0,0.0372,0.716,,0.0834,0.709,161.817,144240.0,4,10
13026,Skepta,Too Many Man,48.0,0.736,0.712,7.0,-8.933,1,0.246,0.0147,,0.146,0.604,129.962,215920.0,4,5
13027,As Everything Unfolds,Take Me There,41.0,0.466,0.938,1.0,-5.176,0,0.0703,0.0023,1.69e-06,0.232,0.287,85.539,221855.0,4,8
13028,Bon Jovi,Raise Your Hands,53.0,0.456,0.956,2.0,-3.086,1,0.0423,0.0607,0.00198,0.0728,0.527,136.283,256733.0,4,10
13029,The Dirtbombs,I Can't Stop Thinking About It,24.0,0.581,0.996,7.0,-4.175,0,0.0534,0.356,0.0391,0.411,0.419,153.145,183533.0,4,2
13030,Russell Dickerson,Blue Tacoma,18.0,0.455,0.897,9.0,-4.879,1,0.0403,0.0183,,0.174,0.728,160.139,3.53445,4,4
13031,Late Bloomer,Heaven,24.0,0.178,0.684,,-6.301,1,0.0415,5.82e-05,0.00151,0.172,0.283,201.324,201333.0,4,1
13032,Tamuz,◊õ◊õ◊î ◊ê◊™ ◊®◊¶◊ô◊™ ◊ê◊ï◊™◊ô,32.0,0.528,0.598,5.0,-9.096,1,0.0464,0.000911,0.0625,0.542,0.676,159.361,328800.0,4,10
13033,Rich The Kid,Laughin (feat. DaBaby),59.0,0.674,0.672,10.0,-5.507,0,0.264,0.139,,0.0868,0.559,180.115,160448.0,4,5
13034,Combichrist,One Fire,36.0,0.551,0.714,11.0,-5.691,0,0.0383,0.00911,5.3e-05,0.353,0.0517,84.959,240517.0,4,8
13035,Tones And I,Just a Mess,52.0,0.675,0.561,1.0,-5.845,0,0.0469,0.535,,0.0921,0.12,131.957,3.85878333,4,9
13036,You Me At Six,Stay With Me - Acoustic Version,50.0,0.62,0.701,2.0,-8.241,0,0.0296,0.172,7.4e-05,0.242,0.447,134.966,198573.0,4,10
13037,Only Shadows,Fight Milk,34.0,0.328,0.966,4.0,-3.516,1,0.114,1.42e-05,0.0222,0.159,0.303,82.477,187447.0,4,10
13038,Leprous,The Sky Is Red,41.0,0.305,0.678,9.0,-8.818,0,0.0688,0.17,0.667,0.0828,0.112,139.898,681560.0,4,10
13039,Julia Michaels,Issues,72.0,0.67,0.415,8.0,-6.855,1,0.0786,0.39,,0.0617,0.445,114.212,176320.0,4,9
13040,No Love For The Middle Child,Older,53.0,0.383,0.885,9.0,-5.683,1,0.123,0.0295,,0.381,0.504,168.06,188656.0,4,10
13041,Real De Catorce,Agua Con Sal,21.0,0.509,0.491,7.0,-9.525,1,0.0301,0.435,0.409,0.145,0.718,92.533,288000.0,4,2
13042,All Good Things,For The Glory (feat. Hollywood Undead),61.0,0.473,0.845,2.0,-3.774,0,0.0575,0.000396,,0.1,0.543,142.012,281197.0,4,10
13043,Red Moon Architect,Dethrone the darkness,22.0,0.407,0.638,5.0,-8.441,1,0.033,0.0287,0.865,0.135,0.0945,92.614,269206.0,4,8
13044,"nothing,nowhere.",fake friend,64.0,0.472,0.849,4.0,-3.738,1,0.0315,0.00362,,0.0973,0.31,144.065,169451.0,4,10
13045,The Lonely Island,Jack Sparrow,59.0,0.718,0.712,8.0,-5.242,1,0.222,0.0225,,0.0442,0.42,97.005,187747.0,4,9
13046,The Yardbirds,The Train Kept A-Rollin',38.0,0.483,0.692,11.0,-9.995,0,0.0363,0.102,1.21e-05,0.102,0.935,89.05,208493.0,4,2
13047,Transvision Vamp,I Want Your Love,48.0,0.465,0.821,4.0,-11.115,1,0.0487,0.0133,0.00855,0.447,0.697,149.824,209907.0,4,10
13048,Ricky Reed,Catch You,39.0,0.66,0.639,,-8.716,1,0.0336,0.482,0.635,0.111,0.36,110.014,225753.0,4,6
13049,Adrianwave,Start It!,29.0,0.895,0.839,10.0,-8.581,0,0.458,0.00272,0.0989,0.0933,0.709,125.025,232320.0,4,6
13050,Lexa,Chama Ela (feat. Pedro Sampaio),60.0,0.888,0.841,6.0,-1.933,1,0.147,0.46,9.12e-05,0.0568,0.964,149.994,120200.0,4,9
13051,Brittany Howard,13th Century Metal - Michael Kiwanuka Mix,42.0,0.55,0.602,7.0,-10.286,1,0.0467,0.689,0.92,0.0866,0.681,101.328,302437.0,4,2
13052,Cedric Burnside,Get Your Groove On,24.0,0.736,0.721,9.0,-9.665,0,0.0419,0.0773,0.00616,0.201,0.774,115.943,143013.0,4,2
13053,Miri Mesika,◊û◊û◊ô,24.0,0.544,0.484,4.0,-6.215,0,0.0303,0.57,,0.339,0.16,127.694,244427.0,4,9
13054,Rage Against The Machine,Bullet In The Head,59.0,0.431,0.855,9.0,-4.205,1,0.15,0.00673,0.00114,0.639,0.397,163.014,306680.0,4,10
13055,Action Bronson,Latin Grammys,56.0,0.543,0.803,7.0,-4.013,1,0.348,0.184,,0.696,0.738,170.069,169813.0,4,5
13056,Electric Six,Danger! High Voltage - Soulchild Radio Mix,59.0,0.66,0.698,11.0,-4.722,0,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,214600.0,4,6
13057,Taylor McCall,The Devil Wants to Dance Again (OurVinyl Sessions),33.0,0.345,0.866,5.0,-8.221,1,0.0547,0.0827,0.0145,0.0786,0.448,152.295,320706.0,4,10
13058,Potter Payper,Topshottas Freestyle,34.0,0.601,0.724,1.0,-6.769,0,0.48,0.0859,,0.14,0.669,125.117,130542.0,5,5
13059,Jaded Star,A Pain all Mine,36.0,0.72,0.573,1.0,-7.598,0,0.0347,0.0421,1.02e-06,0.0678,0.484,96.066,222251.0,4,8
13060,LEN,Steal My Sunshine - Single Version,57.0,0.405,0.944,4.0,-8.473,1,0.249,0.527,,0.214,0.71,192.147,211467.0,4,9
13061,Slipknot,Wait and Bleed,70.0,0.382,0.996,7.0,-4.119,1,0.104,0.00208,,0.417,0.327,93.345,147840.0,4,8
13062,Run‚ÄìD.M.C.,Walk This Way (feat. Aerosmith),70.0,0.761,0.711,9.0,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,310387.0,4,10
13063,Lenny Kravitz,Fly Away,71.0,0.587,0.872,7.0,-5.066,1,0.0484,0.018,,0.622,0.735,159.925,221333.0,4,10
13064,Eddie Higgins,Falling In Love With Love,34.0,0.567,0.265,,-18.223,1,0.0429,0.704,0.814,0.1,0.575,96.716,4.5433,4,7
13065,At Least There's No Babies (feat. Dee White),"Brit Taylor, Dee White",37.0,0.559,0.457,10.0,-9.995,1,0.0291,0.517,3.39e-05,0.105,0.457,105.034,3.816633333,4,0
13066,Shlomo Artzi,◊ì◊ë◊ß,35.0,0.637,0.625,10.0,-8.169,0,0.0342,0.641,5.64e-06,0.12,0.491,113.993,226667.0,4,10
13067,Phish,Cities,17.0,0.432,0.651,7.0,-7.443,1,0.0325,0.319,0.164,0.701,0.528,109.8,1477187.0,4,10
13068,The Standells,Dirty Water,46.0,0.62,0.781,9.0,-5.938,1,0.0379,0.181,,0.187,0.864,144.707,167253.0,4,6
13069,Silvera,Promise,32.0,0.443,0.959,11.0,-7.182,0,0.0586,5.08e-06,0.000452,0.105,0.514,100.017,238200.0,4,8
13070,AURORA,Runaway,89.0,0.422,0.302,11.0,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,248827.0,4,9
13071,Brendan Maynard + 2,Prelude to a Kiss,54.0,0.522,0.0945,11.0,-17.913,0,0.0365,0.947,0.573,0.158,0.134,94.084,4.410433333,3,7
13072,Skyzoo,Bed-Stuy is Burning,50.0,0.654,0.949,1.0,-3.489,1,0.326,0.423,3.23e-05,0.0947,0.649,92.878,307596.0,4,5
13073,Moshe Peretz,◊™◊î◊ô◊î ◊û◊ê◊ï◊©◊®,21.0,0.772,0.921,5.0,-1.995,0,0.0485,0.0236,,0.339,0.903,128.018,190141.0,3,9
13074,Yehudit Ravitz,◊°◊ï◊£ ◊ú◊°◊ô◊§◊ï◊®,21.0,0.583,0.18,,-15.012,1,0.0306,0.743,,0.12,0.39,168.646,272027.0,3,10
13075,Rad Horror,Stay Out,38.0,0.581,0.847,7.0,-5.48,0,0.0638,0.000259,0.00897,0.0875,0.394,120.07,188000.0,4,1
13076,The Cranberries,Dreaming My Dreams,52.0,0.322,0.205,,-16.208,1,0.032,0.128,7.96e-05,0.0776,0.432,121.824,216333.0,3,10
13077,The Jeff Healey Band,Sugar Sweet,32.0,0.632,0.764,,-10.139,1,0.0515,0.314,0.0388,0.133,0.935,117.608,226160.0,4,2
13078,The Charlie Daniels Band,The Devil Went Down to Georgia,60.0,0.517,0.535,,-12.027,1,0.0494,0.131,,0.085,0.933,135.087,3.58445,4,4
13079,Adele,Send My Love (To Your New Lover),71.0,0.691,0.51,6.0,-9.217,0,0.0878,0.0347,3.32e-06,0.182,0.515,164.055,223079.0,4,9
13080,Advaita,Hamsadhwani,19.0,0.537,0.502,4.0,-13.158,1,0.0296,0.747,0.437,0.0911,0.349,149.893,6.282616667,4,0
13081,The Jazz Cultivators,Speak Low,48.0,0.474,0.222,5.0,-18.985,1,0.0388,0.841,0.894,0.0939,0.464,127.623,3.697916667,4,7
13082,The Cult,Fire Woman,1.0,0.495,0.798,7.0,-9.173,1,0.0387,0.000272,0.000922,0.234,0.461,132.007,5.18378333,4,10
13083,Sharon Van Etten,Let Go,53.0,0.339,0.595,9.0,-8.163,1,0.0278,0.00555,0.485,0.189,0.137,113.034,282046.0,4,6
13084,H.E.R.,I Can't Breathe,64.0,0.703,0.705,1.0,-6.676,0,0.34,0.135,1.97e-06,0.0611,0.601,138.227,287322.0,4,5
13085,070 Shake,Guilty Conscience,65.0,0.539,0.638,7.0,-6.049,1,0.136,0.00676,,0.123,0.222,179.822,213333.0,4,6
13086,Seefeel,Polyfusion,35.0,0.458,0.701,9.0,-12.004,1,0.0355,9.18e-05,0.906,0.465,0.721,141.631,383827.0,4,6
13087,Two Feet,Think I'm Crazy,56.0,0.761,0.797,11.0,-4.818,0,0.0645,0.123,1.03e-05,0.196,0.782,119.975,182619.0,4,10
13088,Prospective,Against All Odds,31.0,0.444,0.979,8.0,-4.319,1,0.158,0.000188,6.61e-05,0.293,0.277,161.978,181507.0,4,8
13089,Gojira,Oroborus,48.0,0.395,0.962,7.0,-4.568,0,0.0783,1.36e-05,0.0831,0.176,0.0681,136.839,321787.0,4,8
13090,BeAlicia,Cariño,44.0,0.532,0.33,7.0,-16.107,1,0.0446,0.952,0.919,0.108,0.343,123.293,3.117366667,4,7
13091,Holly Humberstone,The Walls Are Way Too Thin,42.0,0.763,0.599,6.0,-6.194,1,0.12,0.519,1.08e-06,0.148,0.614,122.802,220840.0,4,9
13092,Peled,◊ë◊ú◊ë◊ú◊î,27.0,0.858,0.873,7.0,-3.717,1,0.21,0.213,,0.132,0.598,130.139,184827.0,4,5
13093,Major Murphy,In the Meantime,28.0,0.572,0.931,4.0,-5.403,1,0.0411,0.00103,0.000897,0.106,0.59,121.974,226583.0,4,6
13094,Joy Williams,Sweet Love of Mine (Acoustic),43.0,0.565,0.136,11.0,-12.179,1,0.0299,0.943,1.68e-06,0.0952,0.349,83.013,2.91866667,4,0
13095,Statik Selektah,"Play Around (feat. Conway the Machine, 2 Chainz, Killer Mike, & Allan Kingdom)",33.0,0.756,0.876,5.0,-5.477,0,0.199,0.0955,0.000157,0.0951,0.647,87.919,210000.0,4,5
13096,Noa Faran,The Rumour,12.0,0.854,0.628,11.0,-6.359,0,0.13,0.427,,0.15,0.619,99.972,162147.0,4,5
13097,"Wolfgang Amadeus Mozart, Isabelle Faust, Giovanni Antonini, Il Giardino Armonico","Concerto for Violin and Orchestra No. 4, in D Major, K. 218: II. Andante cantabile",22.0,0.208,0.0302,9.0,-26.742,1,0.0407,0.983,0.253,0.117,0.063,105.975,6.46045,4,7
13098,The Members,The Sound Of The Suburbs,38.0,0.399,0.747,7.0,-10.62,1,0.0741,0.032,7.45e-06,0.0688,0.597,181.964,233200.0,4,6
13099,Psychedelic Porn Crumpets,Pukebox,41.0,0.386,0.94,1.0,-5.235,0,0.0871,6.8e-05,2.11e-05,0.329,0.378,150.112,188780.0,4,10
13100,Patrick Paige II,Freestyle,,0.824,0.812,1.0,-5.367,1,0.18,0.189,,0.269,0.775,164.04,129856.0,4,5
13101,10cc,Good Morning Judge,49.0,0.737,0.642,9.0,-9.492,1,0.0916,0.0185,0.00415,0.0726,0.467,106.742,174667.0,4,10
13102,Pinetop Perkins,Take It Easy Baby,28.0,0.575,0.254,,-13.192,1,0.0485,0.943,2.34e-05,0.0579,0.526,161.678,223387.0,3,2
13103,Matty,Mickeymouse,31.0,0.433,0.343,6.0,-10.915,1,0.0261,0.643,0.609,0.11,0.106,74.474,272025.0,4,6
13104,Failure,Another Space Song,51.0,0.511,0.701,1.0,-7.861,1,0.0252,0.000253,0.563,0.0631,0.189,84.318,310333.0,4,10
13105,Gin Blossoms,Follow You Down,58.0,0.49,0.883,4.0,-8.736,0,0.0423,0.0121,,0.0635,0.684,155.832,227707.0,4,9
13106,Junior Mesa,All Or Nothin,45.0,0.606,0.63,5.0,-7.867,0,0.0603,0.237,,0.149,0.707,74.982,148083.0,4,6
13107,Zaytoven,"The Click (feat. Zaybang, Lil Bean, KxNG LLAMA, Lil Yee, Prezi & Lil Pete)",48.0,0.859,0.544,7.0,-7.465,0,0.291,0.174,0.00528,0.373,0.43,100.024,150379.0,4,5
13108,Westlife,One Last Time,37.0,0.618,0.638,10.0,-4.694,1,0.0427,0.37,,0.0902,0.517,169.988,2.921116667,4,9
13109,Corinne Bailey Rae,Put Your Records On,78.0,0.739,0.511,9.0,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360.0,4,9
13110,Boys Noize,Ride Or Die (feat. Chilly Gonzales),49.0,0.44,0.586,,-7.472,0,0.0298,0.157,5.61e-06,0.112,0.0771,140.0,223659.0,4,6
13111,Tom Petty and the Heartbreakers,American Girl,75.0,0.55,0.824,2.0,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733.0,4,10
13112,George Ezra,Blame It on Me,68.0,0.537,0.757,3.0,-3.374,1,0.0274,0.473,,0.341,0.421,103.882,196400.0,4,9
13113,The Orphan The Poet,The Moxie,45.0,0.673,0.782,,-5.456,1,0.0817,0.00166,1.85e-05,0.341,0.883,135.082,163333.0,4,1
13114,Chris Brown,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",72.0,0.721,0.565,,-9.157,0,0.28,0.248,,0.284,0.597,93.8,227234.0,4,5
13115,Maximo Park,Graffiti,41.0,0.147,0.904,4.0,-2.602,1,0.0504,0.000328,0.129,0.375,0.414,150.163,185267.0,4,1
13116,Hatena,Begin2touch,34.0,0.768,0.983,11.0,-5.175,0,0.194,0.00323,0.0706,0.304,0.537,124.59,246790.0,4,6
13117,Heath Sanders,Old School‚Äôs In,,0.489,0.819,8.0,-5.081,1,0.0589,0.0265,5.58e-05,0.376,0.332,146.02,233587.0,4,10
13118,KISS,I Was Made For Lovin' You,79.0,0.768,0.852,4.0,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240.0,4,10
13119,KID BRUNSWICK,When You Were Young,49.0,0.51,0.718,1.0,-6.129,0,0.0439,0.00183,,0.14,0.713,199.992,187907.0,4,9
13120,The Avalanches,Interstellar Love (feat. Leon Bridges),52.0,0.448,0.83,2.0,-6.784,1,0.105,0.388,0.000156,0.649,0.27,116.311,218507.0,4,9
13121,Karthik,Nagumomu,24.0,0.643,0.691,,-9.628,0,0.0299,0.242,0.000122,0.222,0.656,96.003,5.686216667,4,0
13122,The Animals,Favorite Enemy,38.0,0.261,0.692,8.0,-14.388,1,0.0564,0.0846,0.0548,0.911,0.497,144.566,293867.0,4,10
13123,Mike Bloomfield,Albert's Shuffle,49.0,0.303,0.492,,-10.716,1,0.039,0.197,0.63,0.288,0.677,200.018,414960.0,3,2
13124,The Backseat Lovers,Kilby Girl,74.0,0.329,0.444,1.0,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206.0,4,1
13125,Three Days Grace,I Hate Everything About You,72.0,0.498,0.83,6.0,-5.157,0,0.0421,0.00461,,0.139,0.453,89.342,231480.0,4,10
13126,Honeysuckle Weekends,Ahir Bhairav,15.0,0.597,0.511,3.0,-9.498,1,0.0382,0.171,0.0702,0.0909,0.397,155.982,5.665766667,4,0
13127,Serena-Maneesh,I Just Want To See Your Face,20.0,0.361,0.985,11.0,-6.644,0,0.144,0.000144,0.484,0.566,0.21,153.586,138747.0,4,10
13128,The Doors,Been down so Long,53.0,0.81,0.376,4.0,-7.941,1,0.0411,0.208,5.52e-05,0.0622,0.635,122.618,279867.0,4,10
13129,Jon Batiste,I NEED YOU,59.0,0.818,0.639,6.0,-6.383,1,0.165,0.0172,,0.137,0.886,112.955,157133.0,4,1
13130,Calma Flow,Riposo,40.0,0.151,0.213,5.0,-12.97,1,0.0426,0.961,0.894,0.106,0.0377,70.968,2.283683333,4,7
13131,Roger Eno,Celeste,45.0,0.277,0.0456,10.0,-21.903,0,0.0529,0.984,0.928,0.107,0.0398,99.421,262920.0,3,1
13132,Linkin Park,In the End,83.0,0.556,0.864,3.0,-5.87,0,0.0584,0.00958,,0.209,0.4,105.143,216880.0,4,10
13133,Kali,Do A Bitch (Remix) [feat. Rico Nasty],64.0,0.874,0.531,11.0,-8.425,1,0.34,0.0252,,0.305,0.514,111.999,198951.0,4,5
13134,Parquet Courts,Berlin Got Blurry,46.0,0.592,0.8,7.0,-6.086,1,0.0285,0.0225,6.35e-05,0.17,0.838,138.759,206333.0,4,6
13135,Teni,FOR YOU,58.0,0.724,0.62,7.0,-5.576,1,0.101,0.29,3.57e-06,0.105,0.478,107.159,188411.0,4,9
13136,Geeta Dutt,Pyare Darshan Dijo Aaj,1.0,0.399,0.222,6.0,-12.37,1,0.0545,0.994,0.339,0.104,0.29,85.134,2.7581,4,3
13137,Gazpacho,Soyuz One,32.0,0.287,0.295,,-16.682,0,0.0344,0.0643,0.182,0.149,0.152,170.145,379205.0,3,10
13138,DED,Anti-Everything,49.0,0.678,0.967,1.0,-3.548,1,0.0873,0.00251,,0.264,0.365,109.03,194868.0,4,8
13139,DBN Gogo,Khuza Gogo,58.0,0.632,0.541,1.0,-12.129,1,0.242,0.341,0.00215,0.0937,0.484,113.007,380500.0,4,9
13140,Duran Duran,Five Years,36.0,0.544,0.507,7.0,-6.285,1,0.0385,0.00456,2.02e-05,0.258,0.407,154.718,285246.0,3,10
13141,G√∂k√ße Kƒ±lƒ±n√ßer,Neyleyim,42.0,0.588,0.667,4.0,-7.483,0,0.0319,0.27,4.72e-06,0.105,0.307,96.064,245074.0,4,10
13142,Cryptodira,Dante's Inspiration,26.0,0.47,0.966,6.0,-5.666,0,0.0948,6.44e-05,0.0264,0.0793,0.372,165.075,213689.0,3,8
